04:08:39Z.888,0x4ca9bf,KGL9268,29.707,34.396,P,28000,7327,399,340,832,A,2614,00
04:08:44Z.306,0x4ca9bf,KGL9268,29.712,34.394,P,28050,7327,399,340,832,A,2614,00
04:08:48Z.250,0x4ca9bf,KGL9268,29.717,34.392,P,28075,7327,399,340,832,A,2614,00
04:08:50Z.708,0x4ca9bf,KGL9268,29.723,34.389,P,28125,7327,400,340,832,A,2614,00
04:08:52Z.634,0x4ca9bf,KGL9268,29.729,34.387,P,28175,7327,400,340,832,A,2614,00
04:08:57Z.666,0x4ca9bf,KGL9268,29.734,34.385,P,28200,7327,401,340,832,A,2614,00
04:08:59Z.692,0x4ca9bf,KGL9268,29.737,34.384,P,28225,7327,401,340,832,A,261400
04:09:01Z.734,0x4ca9bf,KGL9268,29.745,34.381,P,28300,7327,401,340,832,A,2614,00
04:09:02Z.012,0x4ca9bf,KGL9268,29.687,34.404,P,28300,7327,401,340,832,A,2593,00
04:09:02Z.028,0x4ca9bf,KGL9268,29.634,34.426,P,28300,7327,401,340,832,A,2132,00
04:09:06Z.232,0x4ca9bf,KGL9268,29.749,34.379,P,28325,7327,401,340,832,A,2614,00
04:09:06Z.918,0x4ca9bf,KGL9268,29.634,34.426,P,28350,7327,401,340,832,A,2132,00
04:09:08Z.450,0x4ca9bf,KGL9268,29.756,34.376,P,28375,7327,401,340,832,A,2614,00
04:09:09Z.654,0x4ca9bf,KGL9268,29.687,34.404,P,28400,7327,401,340,832,A,2593,00
04:09:09Z.518,0x4ca9bf,KGL9268,29.758,34.375,P,28400,7327,401,340,832,A,2132,00
04:09:12Z.222,0x4ca9bf,KGL9268,29.761,34.374,P,28425,7327,401,340,832,A,2614,00
04:09:12Z.258,0x4ca9bf,KGL9268,29.763,34.373,P,28425,7327,401,340,832,A,2593,00
04:09:13Z.660,0x4ca9bf,KGL9268,29.764,34.373,P,28425,7327,401,340,832,A,2132,00
04:09:15Z.150,0x4ca9bf,KGL9268,29.766,34.372,P,28450,7327,401,340,768,A,2614,00
04:09:16Z.628,0x4ca9bf,KGL9268,29.769,34.371,P,28475,7327,401,340,768,A,2593,00
04:09:16Z.644,0x4ca9bf,KGL9268,29.769,34.371,P,28475,7327,401,340,768,A,2132,00
04:09:17Z.780,0x4ca9bf,KGL9268,29.772,34.369,P,28500,7327,401,340,768,A,2614,00
04:09:19Z.744,0x4ca9bf,KGL9268,29.774,34.369,P,28500,7327,401,340,768,A,2593,00
04:09:18Z.504,0x4ca9bf,KGL9268,29.774,34.369,P,28500,7327,401,340,768,A,2132,00
04:09:20Z.864,0x4ca9bf,KGL9268,29.777,34.367,P,28525,7327,401,340,768,A,2614,00
04:09:24Z.014,0x4ca9bf,KGL9268,29.780,34.366,P,28550,7327,401,340,768,A,2593,00
04:09:24Z.034,0x4ca9bf,KGL9268,29.780,34.366,P,28550,7327,401,340,768,A,2132,00
04:09:23Z.150,0x4ca9bf,KGL9268,29.783,34.365,P,28575,7327,401,340,768,A,2614,00
04:09:26Z.048,0x4ca9bf,KGL9268,29.785,34.364,P,28575,7327,401,340,768,A,2593,00
04:09:26Z.064,0x4ca9bf,KGL9268,29.785,34.364,P,28575,7327,401,340,768,A,2132,00
04:09:26Z.200,0x4ca9bf,KGL9268,29.788,34.363,P,28600,7327,401,340,704,A,2614,00
04:09:29Z.642,0x4ca9bf,KGL9268,29.790,34.362,P,28625,7327,401,340,704,A,2593,00
04:09:28Z.248,0x4ca9bf,KGL9268,29.791,34.362,P,28625,7327,401,340,704,A,2132,00
04:09:29Z.440,0x4ca9bf,KGL9268,29.793,34.361,P,28625,7327,402,340,704,A,2614,00
04:09:31Z.882,0x4ca9bf,KGL9268,29.796,34.360,P,28650,7327,402,340,704,A,2593,00
04:09:32Z.436,0x4ca9bf,KGL9268,29.797,34.359,P,28675,7327,402,340,704,A,2132,00
04:09:32Z.078,0x4ca9bf,KGL9268,29.798,34.359,P,28675,7327,402,339,704,A,2614,00
04:09:35Z.954,0x4ca9bf,KGL9268,29.801,34.358,P,28700,7327,402,339,704,A,2593,00
04:09:35Z.558,0x4ca9bf,KGL9268,29.804,34.356,P,28700,7327,401,338,704,A,2614,00
04:09:38Z.036,0x4ca9bf,KGL9268,29.807,34.355,P,28725,7327,400,338,704,A,2593,00
04:09:38Z.066,0x4ca9bf,KGL9268,29.807,34.355,P,28725,7327,401,338,704,A,2132,00
04:09:39Z.044,0x4ca9bf,KGL9268,29.809,34.354,P,28750,7327,401,338,704,A,2614,00
04:09:40Z.648,0x4ca9bf,KGL9268,29.813,34.352,P,28775,7327,400,337,704,A,2593,00
04:09:42Z.166,0x4ca9bf,KGL9268,29.814,34.351,P,28775,7327,400,337,704,A,2614,00
04:09:44Z.490,0x4ca9bf,KGL9268,29.818,34.350,P,28800,7327,400,337,704,A,2593,00
04:09:44Z.508,0x4ca9bf,KGL9268,29.819,34.349,P,28825,7327,400,336,768,A,2614,00
04:09:46Z.518,0x4ca9bf,KGL9268,29.823,34.347,P,28850,7327,400,336,768,A,2593,00
04:09:48Z.012,0x4ca9bf,KGL9268,29.825,34.346,P,28850,7327,399,336,768,A,2614,00
04:09:51Z.758,0x4ca9bf,KGL9268,29.828,34.345,P,28875,7327,399,335,768,A,2593,00
04:09:51Z.320,0x4ca9bf,KGL9268,29.830,34.344,P,28900,7327,399,335,768,A,2614,00
04:09:52Z.218,0x4ca9bf,KGL9268,29.833,34.342,P,28925,7327,399,335,768,A,2593,00
04:09:54Z.444,0x4ca9bf,KGL9268,29.835,34.341,P,28925,7327,399,335,768,A,2614,00
04:09:57Z.956,0x4ca9bf,KGL9268,29.839,34.339,P,28950,7327,400,335,768,A,2593,00
04:09:56Z.894,0x4ca9bf,KGL9268,29.840,34.338,P,28975,7327,399,335,768,A,2614,00
04:09:59Z.736,0x4ca9bf,KGL9268,29.843,34.337,P,29000,7327,399,335,768,A,2593,00
04:10:01Z.212,0x4ca9bf,KGL9268,29.844,34.336,P,29000,7327,399,335,768,A,2614,00
04:10:02Z.246,0x4ca9bf,KGL9268,29.849,34.333,P,29050,7327,399,334,768,A,2593,00
04:10:04Z.398,0x4ca9bf,KGL9268,29.851,34.332,P,29050,7327,399,334,768,A,2614,00
04:10:05Z.938,0x4ca9bf,KGL9268,29.854,34.331,P,29075,7327,399,334,768,A,2593,00
04:10:06Z.374,0x4ca9bf,KGL9268,29.856,34.330,P,29100,7327,399,334,768,A,2614,00
04:10:08Z.340,0x4ca9bf,KGL9268,29.859,34.328,P,29125,7327,399,334,768,A,2593,00
04:10:11Z.762,0x4ca9bf,KGL9268,29.862,34.327,P,29125,7327,399,334,768,A,2614,00
04:10:13Z.730,0x4ca9bf,KGL9268,29.865,34.325,P,29175,7327,399,334,768,A,2593,00
04:10:12Z.460,0x4ca9bf,KGL9268,29.867,34.324,P,29175,7327,399,334,768,A,2614,00
04:10:14Z.510,0x4ca9bf,KGL9268,29.870,34.322,P,29200,7327,400,334,768,A,2593,00
04:10:15Z.904,0x4ca9bf,KGL9268,29.872,34.321,P,29225,7327,400,334,768,A,2614,00
04:10:17Z.926,0x4ca9bf,KGL9268,29.807,34.355,P,29225,7327,400,337,704,A,2132,00
04:10:18Z.102,0x4ca9bf,KGL9268,29.876,34.319,P,29250,7327,400,334,768,A,2593,00
04:10:19Z.408,0x4ca9bf,KGL9268,29.877,34.318,P,29250,7327,400,335,768,A,2614,00
04:10:17Z.996,0x4ca9bf,KGL9268,29.807,34.355,P,29225,7327,400,334,768,A,2132,00
04:10:21Z.910,0x4ca9bf,KGL9268,29.881,34.317,P,29275,7327,400,335,768,A,2593,00
04:10:21Z.938,0x4ca9bf,KGL9268,29.882,34.316,P,29300,7327,400,335,768,A,2614,00
04:10:22Z.170,0x4ca9bf,KGL9268,29.807,34.355,P,29300,7327,400,335,768,A,2132,00
04:10:25Z.958,0x4ca9bf,KGL9268,29.886,34.314,P,29325,7327,401,335,768,A,2593,00
04:10:25Z.636,0x4ca9bf,KGL9268,29.889,34.312,P,29350,7327,401,335,768,A,2614,00
04:10:28Z.128,0x4ca9bf,KGL9268,29.889,34.312,P,29350,7327,401,335,768,A,2132,00
04:10:28Z.108,0x4ca9bf,KGL9268,29.891,34.311,P,29350,7327,400,335,768,A,2593,00
04:10:30Z.386,0x4ca9bf,KGL9268,29.893,34.310,P,29375,7327,400,335,704,A,2614,00
04:10:29Z.936,0x4ca9bf,KGL9268,29.894,34.309,P,29375,7327,400,335,704,A,2132,00
04:10:31Z.940,0x4ca9bf,KGL9268,29.896,34.308,P,29400,7327,400,335,704,A,2593,00
04:10:32Z.312,0x4ca9bf,KGL9268,29.899,34.307,P,29400,7327,400,335,704,A,2614,00
04:10:32Z.070,0x4ca9bf,KGL9268,29.900,34.306,P,29425,7327,401,335,704,A,2132,00
04:10:32Z.866,0x4ca9bf,KGL9268,29.901,34.306,P,29425,7327,401,335,704,A,2593,00
04:10:35Z.452,0x4ca9bf,KGL9268,29.904,34.304,P,29450,7327,401,335,704,A,2614,00
04:10:35Z.564,0x4ca9bf,KGL9268,29.905,34.304,P,29450,7327,401,335,704,A,2132,00
04:10:37Z.892,0x4ca9bf,KGL9268,29.906,34.303,P,29450,7327,401,335,704,A,2593,00
04:10:37Z.654,0x4ca9bf,KGL9268,29.909,34.302,P,29475,7327,401,335,704,A,2614,00
04:10:40Z.512,0x4ca9bf,KGL9268,29.910,34.301,P,29475,7327,401,335,704,A,2132,00
04:10:39Z.958,0x4ca9bf,KGL9268,29.911,34.300,P,29500,7327,401,335,704,A,2593,00
04:10:39Z.124,0x4ca9bf,KGL9268,29.912,34.300,P,29500,7327,401,335,704,A,2614,00
04:10:43Z.974,0x4ca9bf,KGL9268,29.916,34.298,P,29525,7327,401,335,704,A,2132,00
04:10:42Z.410,0x4ca9bf,KGL9268,29.917,34.297,P,29525,7327,401,335,704,A,2593,00
04:10:44Z.708,0x4ca9bf,KGL9268,29.919,34.296,P,29550,7327,401,335,704,A,2614,00
04:10:44Z.986,0x4ca9bf,KGL9268,29.921,34.295,P,29550,7327,401,335,704,A,2132,00
04:10:45Z.544,0x4ca9bf,KGL9268,29.921,34.295,P,29550,7327,401,335,704,A,2593,00
04:10:47Z.502,0x4ca9bf,KGL9268,29.925,34.293,P,29575,7327,401,335,704,A,2614,00
04:10:50Z.008,0x4ca9bf,KGL9268,29.927,34.292,P,29600,7327,401,335,704,A,2132,00
04:10:48Z.064,0x4ca9bf,KGL9268,29.927,34.292,P,29600,7327,401,335,704,A,2593,00
04:10:52Z.132,0x4ca9bf,KGL9268,29.930,34.290,P,29625,7327,401,335,704,A,2614,00
04:10:51Z.640,0x4ca9bf,KGL9268,29.931,34.290,P,29625,7327,401,335,640,A,2132,00
04:10:52Z.204,0x4ca9bf,KGL9268,29.933,34.289,P,29625,7327,401,335,640,A,2593,00
04:10:53Z.736,0x4ca9bf,KGL9268,29.935,34.288,P,29650,7327,401,335,640,A,2614,00
04:10:55Z.710,0x4ca9bf,KGL9268,29.936,34.287,P,29650,7327,402,335,640,A,2132,00
04:10:54Z.662,0x4ca9bf,KGL9268,29.938,34.286,P,29675,7327,402,335,640,A,2593,00
04:10:58Z.112,0x4ca9bf,KGL9268,29.940,34.285,P,29675,7327,402,335,640,A,2614,00
04:10:56Z.642,0x4ca9bf,KGL9268,29.941,34.285,P,29675,7327,402,335,640,A,2132,00
04:10:58Z.614,0x4ca9bf,KGL9268,29.944,34.283,P,29700,7327,402,335,640,A,2593,00
04:11:01Z.592,0x4ca9bf,KGL9268,29.946,34.282,P,29725,7327,401,335,640,A,2614,00
04:11:02Z.494,0x4ca9bf,KGL9268,29.948,34.281,P,29725,7327,401,335,640,A,2132,00
04:11:02Z.030,0x4ca9bf,KGL9268,29.949,34.281,P,29725,7327,401,335,640,A,2593,00
04:11:02Z.600,0x4ca9bf,KGL9268,29.951,34.279,P,29750,7327,402,335,640,A,2614,00
04:11:04Z.512,0x4ca9bf,KGL9268,29.953,34.279,P,29750,7327,402,335,640,A,2132,00
04:11:04Z.052,0x4ca9bf,KGL9268,29.954,34.278,P,29750,7327,402,335,640,A,2593,00
04:11:05Z.498,0x4ca9bf,KGL9268,29.956,34.277,P,29775,7327,402,335,640,A,2614,00
04:11:07Z.056,0x4ca9bf,KGL9268,29.958,34.276,P,29775,7327,402,335,640,A,2132,00
04:11:08Z.082,0x4ca9bf,KGL9268,29.959,34.276,P,29800,7327,402,335,640,A,2593,00
04:11:10Z.562,0x4ca9bf,KGL9268,29.962,34.274,P,29800,7327,402,335,640,A,2614,00
04:11:09Z.676,0x4ca9bf,KGL9268,29.963,34.274,P,29825,7327,402,335,640,A,2132,00
04:11:12Z.102,0x4ca9bf,KGL9268,29.964,34.273,P,29825,7327,402,335,640,A,2593,00
04:11:12Z.658,0x4ca9bf,KGL9268,29.967,34.272,P,29825,7327,402,335,640,A,2614,00
04:11:13Z.594,0x4ca9bf,KGL9268,29.968,34.271,P,29850,7327,402,335,640,A,2132,00
04:11:14Z.582,0x4ca9bf,KGL9268,29.970,34.270,P,29850,7327,403,336,640,A,2593,00
04:11:15Z.548,0x4ca9bf,KGL9268,29.972,34.269,P,29875,7327,403,336,640,A,2614,00
04:11:16Z.508,0x4ca9bf,KGL9268,29.973,34.268,P,29875,7327,403,336,640,A,2132,00
04:11:16Z.610,0x4ca9bf,KGL9268,29.975,34.267,P,29875,7327,403,336,640,A,2593,00
04:11:18Z.630,0x4ca9bf,KGL9268,29.977,34.266,P,29900,7327,403,336,640,A,2614,00
04:11:16Z.054,0x4ca9bf,KGL9268,29.974,34.268,P,29875,7327,403,336,640,A,2132,00
04:11:19Z.818,0x4ca9bf,KGL9268,29.980,34.265,P,29925,7327,403,336,640,A,2593,00
04:11:21Z.992,0x4ca9bf,KGL9268,29.983,34.263,P,29925,7327,403,336,640,A,2614,00
04:11:23Z.132,0x4ca9bf,KGL9268,29.986,34.262,P,29950,7327,403,336,640,A,2593,00
04:11:24Z.008,0x4ca9bf,KGL9268,29.988,34.261,P,29950,7327,403,336,640,A,2614,00
04:11:24Z.510,0x4ca9bf,KGL9268,29.989,34.260,P,29975,7327,403,336,640,A,2132,00
04:11:27Z.978,0x4ca9bf,KGL9268,29.991,34.259,P,29975,7327,403,336,640,A,2593,00
04:11:28Z.130,0x4ca9bf,KGL9268,29.993,34.258,P,30000,7327,403,336,640,A,2614,00
04:11:29Z.786,0x4ca9bf,KGL9268,29.997,34.256,P,30025,7327,403,336,640,A,2593,00
04:11:28Z.412,0x4ca9bf,KGL9268,29.996,34.257,P,30025,7327,403,336,640,A,2614,00
04:11:34Z.844,0x4ca9bf,KGL9268,30.003,34.253,P,30050,7327,404,336,640,A,2593,00
04:11:34Z.822,0x4ca9bf,KGL9268,30.003,34.253,P,30050,7327,404,336,640,A,2614,00
04:11:35Z.392,0x4ca9bf,KGL9268,30.007,34.251,P,30075,7327,403,336,640,A,2132,00
04:11:35Z.716,0x4ca9bf,KGL9268,30.008,34.251,P,30075,7327,404,336,640,A,2593,00
04:11:36Z.204,0x4ca9bf,KGL9268,30.009,34.250,P,30075,7327,404,336,640,A,2614,00
04:11:39Z.770,0x4ca9bf,KGL9268,30.013,34.248,P,30125,7327,404,336,640,A,2593,00
04:11:38Z.360,0x4ca9bf,KGL9268,30.012,34.248,P,30100,7327,404,336,640,A,2614,00
04:11:43Z.872,0x4ca9bf,KGL9268,30.019,34.245,P,30150,7327,404,336,640,A,2593,00
04:11:43Z.312,0x4ca9bf,KGL9268,30.018,34.246,P,30150,7327,404,336,640,A,2614,00
04:11:43Z.624,0x4ca9bf,KGL9268,30.021,34.244,P,30150,7327,404,336,640,A,2132,00
04:11:45Z.220,0x4ca9bf,KGL9268,30.024,34.242,P,30175,7327,404,336,640,A,2614,00
04:11:46Z.474,0x4ca9bf,KGL9268,30.025,34.242,P,30175,7327,404,336,640,A,2593,00
04:11:49Z.424,0x4ca9bf,KGL9268,30.028,34.240,P,30200,7327,404,336,640,A,2132,00
04:11:48Z.172,0x4ca9bf,KGL9268,30.029,34.240,P,30200,7327,404,336,640,A,2614,00
04:11:49Z.016,0x4ca9bf,KGL9268,30.030,34.239,P,30225,7327,404,336,640,A,2593,00
04:11:52Z.470,0x4ca9bf,KGL9268,30.033,34.238,P,30225,7327,404,336,640,A,2132,00
04:11:52Z.044,0x4ca9bf,KGL9268,30.034,34.237,P,30250,7327,404,336,640,A,2614,00
04:11:53Z.484,0x4ca9bf,KGL9268,30.035,34.237,P,30250,7327,404,336,640,A,2593,00
04:11:53Z.570,0x4ca9bf,KGL9268,30.038,34.235,P,30275,7327,404,336,640,A,2132,00
04:11:56Z.246,0x4ca9bf,KGL9268,30.040,34.234,P,30275,7327,405,336,640,A,2614,00
04:11:56Z.744,0x4ca9bf,KGL9268,30.041,34.234,P,30275,7327,405,336,640,A,2593,00
04:11:56Z.190,0x4ca9bf,KGL9268,30.043,34.233,P,30300,7327,405,336,640,A,2132,00
04:11:58Z.152,0x4ca9bf,KGL9268,30.045,34.232,P,30300,7327,405,336,640,A,2614,00
04:11:59Z.704,0x4ca9bf,KGL9268,30.046,34.231,P,30300,7327,405,336,640,A,2593,00
04:11:59Z.630,0x4ca9bf,KGL9268,30.047,34.231,P,30325,7327,405,336,640,A,2132,00
04:12:01Z.290,0x4ca9bf,KGL9268,30.050,34.229,P,30325,7327,405,336,640,A,2614,00
04:12:00Z.016,0x4ca9bf,KGL9268,30.050,34.229,P,30325,7327,405,336,640,A,2593,00
04:12:02Z.004,0x4ca9bf,KGL9268,30.054,34.227,P,30350,7327,405,336,640,A,2132,00
04:12:04Z.226,0x4ca9bf,KGL9268,30.055,34.227,P,30375,7327,405,336,640,A,2614,00
04:12:04Z.030,0x4ca9bf,KGL9268,30.056,34.226,P,30375,7327,405,336,640,A,2593,00
04:12:07Z.592,0x4ca9bf,KGL9268,30.061,34.224,P,30400,7327,405,336,640,A,2614,00
04:12:06Z.778,0x4ca9bf,KGL9268,30.062,34.223,P,30400,7327,405,336,640,A,2593,00
04:12:11Z.624,0x4ca9bf,KGL9268,30.066,34.221,P,30425,7327,405,336,640,A,2614,00
04:12:11Z.064,0x4ca9bf,KGL9268,30.067,34.221,P,30450,7327,405,336,640,A,2593,00
04:12:12Z.500,0x4ca9bf,KGL9268,30.072,34.218,P,30475,7327,405,336,640,A,2614,00
04:12:13Z.818,0x4ca9bf,KGL9268,30.073,34.218,P,30475,7327,405,336,640,A,2593,00
04:12:15Z.930,0x4ca9bf,KGL9268,30.077,34.216,P,30500,7327,405,336,640,A,2614,00
04:12:16Z.256,0x4ca9bf,KGL9268,30.078,34.215,P,30500,7327,405,336,640,A,2593,00
04:12:20Z.014,0x4ca9bf,KGL9268,30.083,34.213,P,30525,7327,405,336,640,A,2614,00
04:12:21Z.576,0x4ca9bf,KGL9268,30.083,34.212,P,30550,7327,405,336,640,A,2593,00
04:12:21Z.318,0x4ca9bf,KGL9268,30.086,34.211,P,30550,7327,405,336,640,A,2614,00
04:12:24Z.164,0x4ca9bf,KGL9268,30.090,34.209,P,30575,7327,406,336,640,A,2593,00
04:12:25Z.026,0x4ca9bf,KGL9268,30.093,34.208,P,30600,7327,406,336,640,A,2614,00
04:12:28Z.254,0x4ca9bf,KGL9268,30.095,34.206,P,30625,7327,406,336,640,A,2593,00
04:12:29Z.832,0x4ca9bf,KGL9268,30.098,34.205,P,30625,7327,406,336,640,A,2614,00
04:12:30Z.246,0x4ca9bf,KGL9268,30.100,34.204,P,30650,7327,406,336,640,A,2593,00
04:12:33Z.394,0x4ca9bf,KGL9268,30.104,34.202,P,30675,7327,405,336,640,A,2614,00
04:12:32Z.552,0x4ca9bf,KGL9268,30.105,34.201,P,30675,7327,406,336,640,A,2593,00
04:12:34Z.212,0x4ca9bf,KGL9268,30.108,34.200,P,30700,7327,406,336,640,A,2614,00
04:12:35Z.978,0x4ca9bf,KGL9268,30.111,34.198,P,30725,7327,406,336,640,A,2593,00
04:12:38Z.334,0x4ca9bf,KGL9268,30.114,34.197,P,30725,7327,406,336,576,A,2614,00
04:12:38Z.448,0x4ca9bf,KGL9268,30.117,34.195,P,30750,7327,406,336,576,A,2593,00
04:12:39Z.850,0x4ca9bf,KGL9268,30.119,34.194,P,30750,7327,406,336,576,A,2614,00
04:12:42Z.786,0x4ca9bf,KGL9268,30.122,34.193,P,30775,7327,406,336,512,A,2593,00
04:12:43Z.708,0x4ca9bf,KGL9268,30.125,34.191,P,30800,7327,406,336,512,A,2614,00
04:12:46Z.826,0x4ca9bf,KGL9268,30.127,34.190,P,30800,7327,406,336,512,A,2593,00
04:12:45Z.538,0x4ca9bf,KGL9268,30.129,34.189,P,30800,7327,406,336,512,A,2614,00
04:12:48Z.828,0x4ca9bf,KGL9268,30.132,34.188,P,30825,7327,406,336,512,A,2593,00
04:12:48Z.850,0x4ca9bf,KGL9268,30.054,34.227,P,30825,7327,406,336,512,A,2132,00
04:12:50Z.136,0x4ca9bf,KGL9268,30.136,34.186,P,30850,7327,406,336,512,A,2614,00
04:12:52Z.166,0x4ca9bf,KGL9268,30.138,34.185,P,30850,7327,406,336,512,A,2593,00
04:12:52Z.174,0x4ca9bf,KGL9268,30.138,34.185,P,30850,7327,406,336,512,A,2132,00
04:12:52Z.670,0x4ca9bf,KGL9268,30.141,34.183,P,30875,7327,406,336,512,A,2614,00
04:12:56Z.216,0x4ca9bf,KGL9268,30.143,34.182,P,30875,7327,407,335,512,A,2593,00
04:12:53Z.892,0x4ca9bf,KGL9268,30.143,34.182,P,30875,7327,407,335,512,A,2132,00
04:12:56Z.474,0x4ca9bf,KGL9268,30.146,34.180,P,30675,7327,408,336,576,A,2614,00
04:12:57Z.942,0x4ca9bf,KGL9268,30.148,34.179,P,30750,7327,408,336,576,A,2593,00
04:12:58Z.444,0x4ca9bf,KGL9268,30.149,34.179,P,31100,7327,408,335,-320,A,2132,00
04:13:00Z.502,0x4ca9bf,KGL9268,30.151,34.178,P,33500,7327,404,335,-3584,A,2614,00
04:13:00Z.616,0x4ca9bf,KGL9268,30.154,34.176,P,29750,7327,347,333,8000,A,2593,00
04:13:00Z.258,0x4ca9bf,KGL9268,30.153,34.177,P,30975,7327,398,333,-5760,A,2132,00
04:13:00Z.062,0x4ca9bf,KGL9268,30.153,34.177,P,30975,7327,398,333,-5760,A,2614,00
04:13:03Z.544,0x4ca9bf,KGL9268,30.157,34.174,P,30650,7327,296,332,-5696,A,2593,00
04:13:02Z.636,0x4ca9bf,KGL9268,30.156,34.175,P,33275,7327,342,335,-3904,A,2132,00
04:13:08Z.018,0x4ca9bf,KGL9268,30.161,34.173,P,30825,7327,246,351,4544,A,2593,00
04:13:11Z.964,0x4ca9bf,KGL9268,30.177,34.162,P,29925,7327,306,325,-6080,A,2593,00
04:13:11Z.950,0x4ca9bf,KGL9268,30.177,34.162,P,29925,7327,306,325,-6080,A,2132,00
04:13:12Z.414,0x4ca9bf,KGL9268,30.179,34.161,P,29925,7327,184,350,-4352,A,2593,00
04:13:13Z.424,0x4ca9bf,KGL9268,30.179,34.161,P,29925,7327,169,357,-3968,A,2132,00
04:13:16Z.660,0x4ca9bf,KGL9268,30.181,34.161,P,28375,7327,132,350,-6336,A,2593,00
04:13:14Z.124,0x4ca9bf,KGL9268,30.180,34.161,P,29925,7327,162,359,-4352,A,2132,00
04:13:19Z.014,0x4ca9bf,KGL9268,30.183,34.161,P,28375,7327,93,353,7744,A,2593,00
04:13:19Z.508,0x4ca9bf,KGL9268,30.183,34.161,P,27925,7327,99,354,7808,A,2132,00
04:13:22Z.944,0x4ca9bf,KGL9268,30.183,34.161,P,27925,7327,62,351,6528,A,2132,00
04:13:21Z.976,0x4ca9bf,KGL9268,30.183,34.161,P,28375,7327,62,351,6528,A,2593,00
